No,predictor 1,predictor 2,predictor 3,predictor 4,predictor 5,target
"8,811",8937,868,282,1,1626,0
"8,812",16313,1124,377.5,3,2870,0
"8,813",48928,1106,423,1,2529,0
"8,814",46335,1106,,1,1931,0
"8,815",8745,1106,,1,1097,0
"8,816",36642,1136,402.5,1,1325,0
"8,817",31311,1170,452.5,1,841,0
"8,818",13394,1198,458,5,4660,0
"8,819",10596,1106,,1,3739,0
"8,820",24990,1046,449,5,2751,0
"8,821",45468,1352,465,3,2106,0
"8,822",9983,1016,407.5,11,3522,0
"8,823",37314,1106,,1,1937,0
"8,824",27230,1442,452.5,3,2720,0
"8,825",45567,1010,396,1,4974,0
"8,826",30317,1356,391.5,1,2450,0
"8,827",5992,1210,386,3,603,0
"8,828",27031,1054,,1,391,0
"8,829",38840,1332,482.5,1,2161,0
"8,830",799,1234,304,1,3570,0
"8,831",32558,1116,330,5,782,0
"8,832",31447,1106,482.5,3,2679,0
"8,833",42817,1204,,1,1737,0
"8,834",19168,1106,,1,1383,0
"8,835",19560,1236,377.5,5,519,0
"8,836",40590,1352,228.5,3,4719,0
"8,837",19645,1102,326.5,1,1098,0
"8,838",46545,1296,448.5,3,3677,0
"8,839",2787,1092,,1,3597,0
"8,840",31866,1136,452,1,4203,0
"8,841",2602,1088,409,11,2523,0
"8,842",21185,1106,,3,2610,1
"8,843",7804,830,220.5,5,2715,1
"8,844",3395,1144,397,1,1877,0
"8,845",11884,1398,417,3,4497,0
"8,846",6425,1100,315,1,987,1
"8,847",31240,870,407.5,9,1366,0
"8,848",9417,1374,451,1,93,0
"8,849",36360,1342,496,1,3037,0
"8,850",44194,896,280,9,3416,0
"8,851",4300,1228,429,1,4229,0
"8,852",40826,1106,430.5,9,3859,0
"8,853",39697,1082,432.5,1,4833,1
"8,854",16883,1098,362.5,9,1661,0
"8,855",38576,1034,388,1,4870,0
"8,856",34543,1116,443.5,1,1681,0
"8,857",46923,1106,306,1,4365,0
"8,858",49108,1106,355.5,1,4628,0
"8,859",36226,1106,,1,2211,0
"8,860",36968,1432,,1,1614,0
"8,861",28912,896,277.5,7,4511,1
"8,862",8684,1096,364.5,3,3533,0
"8,863",37999,1150,,1,339,0
"8,864",12595,1154,327,3,101,0
"8,865",20163,1178,403.5,5,2615,1
"8,866",32376,1076,295.5,1,858,0
"8,867",8645,882,300,1,2806,0
"8,868",17413,1298,335.5,3,425,0
"8,869",37423,1232,452.5,3,405,0
"8,870",7736,1306,368.5,1,3040,0
"8,871",15192,1182,404,1,3282,0
"8,872",6784,1106,,1,3280,0
"8,873",13923,1208,373,5,36,0
"8,874",42909,980,295.5,3,3457,1
"8,875",13607,1106,,1,4056,0
"8,876",33440,1084,330.5,5,3535,0
"8,877",8313,1256,398.5,1,1130,0
"8,878",49215,942,411.5,1,4487,0
"8,879",39748,1218,374,3,115,0
"8,880",17183,848,383,3,2062,0
"8,881",24790,1038,311.5,5,4229,0
"8,882",11833,1264,362.5,3,4015,0
"8,883",45537,1298,451,1,1089,0
"8,884",27183,1220,323.5,1,3744,0
"8,885",1910,1188,419,1,1468,0
"8,886",22484,1344,,1,113,0
"8,887",27496,1202,375,1,2375,0
"8,888",23880,1106,,1,3017,0
"8,889",27844,946,274,1,4695,0
"8,890",2430,1326,401.5,3,704,0
"8,891",26605,1202,376,1,4592,0
"8,892",10294,1244,406,5,3401,0
"8,893",32648,732,256.5,3,1035,0
"8,894",45772,1004,431.5,3,4824,1
"8,895",41178,1334,396,1,1673,0
"8,896",13900,1146,321,1,4971,0
"8,897",33053,1106,,3,2424,0
"8,898",37320,814,325,15,1446,0
"8,899",16728,938,441.5,1,719,0
"8,900",34612,904,284.5,1,2181,0
"8,901",38530,1106,387,3,334,0
"8,902",1025,1142,342,1,1041,0
"8,903",23169,1266,377,3,797,1
"8,904",44160,916,318,3,3346,0
"8,905",45999,1008,381,3,4696,0
"8,906",10636,1300,406,13,3770,0
"8,907",17519,1008,413,3,4682,0
"8,908",9452,1310,425,1,948,0
"8,909",41400,1106,331.5,15,1882,1
"8,910",9272,1106,430.5,7,2974,0
"8,911",4029,1244,400.5,1,2116,0
"8,912",3105,970,289,3,2168,1
"8,913",11496,978,371,5,3984,0
"8,914",39285,1290,403.5,1,161,0
"8,915",30468,1106,,1,4029,0
"8,916",23285,1418,,1,954,0
"8,917",9772,1308,416,1,2392,0
"8,918",43631,1106,404,1,4097,0
"8,919",30851,934,,3,1362,0
"8,920",30826,1260,452.5,1,4338,0
"8,921",34885,1416,396,1,4075,0
"8,922",26762,846,203,15,3709,1
"8,923",26138,1032,352,7,2365,0
"8,924",31523,1328,430.5,1,4130,0
"8,925",23956,1254,417.5,1,3124,0
"8,926",3841,1106,393,1,1628,0
"8,927",27000,1106,,3,3627,1
"8,928",41557,1156,402.5,3,2440,0
"8,929",6999,978,398.5,1,4712,1
"8,930",26827,1058,432,5,2665,0
"8,931",27273,1106,449,1,3485,0
"8,932",16425,1024,306,3,2639,0
"8,933",38264,904,332.5,5,282,0
"8,934",41064,1108,375,3,3595,0
"8,935",23947,1086,360,1,2660,0
"8,936",41832,1148,356,3,2729,0
"8,937",4669,1162,424.5,3,721,0
"8,938",35136,1106,,1,2150,1
"8,939",41972,1414,402.5,1,1699,0
"8,940",32725,1092,304.5,1,1339,0
"8,941",18389,1424,451,1,2748,0
"8,942",41173,1160,283.5,1,4024,0
"8,943",31135,1106,436,3,3105,0
"8,944",49627,1426,,3,345,0
"8,945",16826,910,239,3,1118,0
"8,946",39136,1156,304.5,3,1861,0
"8,947",41778,918,363,1,4932,0
"8,948",48758,896,404,7,3803,0
"8,949",34229,1082,240,3,101,0
"8,950",22675,1144,452.5,5,2751,0
"8,951",40397,884,266,1,2585,0
"8,952",6910,1224,422.5,1,2848,0
"8,953",25966,936,456.5,3,2080,0
"8,954",34214,900,311,9,1973,1
"8,955",34193,1106,496,3,4426,0
"8,956",12812,846,,3,4816,0
"8,957",31121,1106,,1,3260,1
"8,958",30668,1272,308,1,3153,0
"8,959",10462,908,294,1,4863,0
"8,960",47829,1078,377.5,11,91,0
"8,961",31764,1162,365.5,1,2477,0
"8,962",36340,1106,306.5,3,1975,0
"8,963",16055,1106,,1,3484,0
"8,964",25973,1038,355.5,11,1636,0
"8,965",14403,1208,362.5,5,3772,0
"8,966",29127,1100,238.5,1,2215,0
"8,967",31644,1106,404,1,1075,0
"8,968",23920,1304,409.5,1,1199,0
"8,969",4471,1106,403.5,1,4260,0
"8,970",2606,1106,,7,2892,0
"8,971",27582,990,278.5,3,3583,1
"8,972",45907,1040,,9,4182,1
"8,973",8103,1106,,21,641,1
"8,974",7786,1106,,1,2141,0
"8,975",27752,1256,,1,2350,0
"8,976",15933,1078,372.5,3,3974,1
"8,977",3163,1246,,1,959,0
"8,978",7892,1264,,3,1170,0
"8,979",42986,1370,,1,2000,0
"8,980",8880,1106,,1,3358,0
"8,981",8398,1106,,1,3688,0
"8,982",33614,1106,,11,1061,1
"8,983",15923,1450,,1,3065,0
"8,984",34883,1292,353,1,1809,0
"8,985",12713,1234,351,5,4075,1
"8,986",23773,1106,503,3,648,0
"8,987",15631,1106,,1,4114,0
"8,988",27521,1136,,5,1097,0
"8,989",30726,1270,383.5,5,729,0
"8,990",4493,1190,461.5,5,4011,0
"8,991",41971,1020,439,3,3742,0
"8,992",4882,1212,306.5,5,1294,0
"8,993",2879,918,224,3,2513,0
"8,994",35911,1026,271,1,2726,1
"8,995",2317,1296,357,1,2089,0
"8,996",21543,1240,304.5,1,114,0
"8,997",16895,884,,15,97,1
"8,998",48093,1108,435,1,133,0
"8,999",40777,1106,,3,3495,0
"9,000",4402,1106,,1,991,1
"9,001",30305,946,256.5,3,3481,1
"9,002",41306,998,289,7,993,1
"9,003",33872,1286,286.5,7,4453,0
"9,004",24962,1134,361.5,1,1367,0
"9,005",5576,1378,432,1,4087,0
"9,006",39364,1204,406,3,4616,0
"9,007",20635,920,363.5,7,1843,0
"9,008",7542,1450,,1,1928,0
"9,009",34411,1134,352,5,2737,1
"9,010",46745,1250,355.5,1,3583,0
"9,011",32029,1106,,1,4283,0
"9,012",38861,1152,331.5,3,3613,0
"9,013",7138,1006,288.5,1,3982,1
"9,014",14147,1356,404,1,305,0
"9,015",41354,1106,401.5,7,4567,0
"9,016",22406,994,418.5,3,3496,1
"9,017",3105,966,333,1,2174,0
"9,018",14222,928,261.5,3,4095,1
"9,019",24418,1218,485.5,5,2624,0
"9,020",22388,1106,,1,1877,0
"9,021",21128,1450,419,1,4965,0
"9,022",20316,1106,441.5,5,52,0
"9,023",10879,946,,5,839,0
"9,024",40404,1106,,1,2617,1
"9,025",45425,1290,437.5,1,300,0
"9,026",26957,1106,,1,3762,0
"9,027",37505,1094,385.5,1,2974,0
"9,028",47814,1118,304,3,3031,1
"9,029",33310,1236,,3,722,0
"9,030",14809,1106,,3,3040,0
"9,031",29786,1106,,1,3586,0
"9,032",45704,1100,,3,4161,0
"9,033",41578,1052,398.5,3,3586,0
"9,034",4296,1106,280,1,2196,0
"9,035",5461,1380,385,1,1094,0
"9,036",1618,1450,470.5,5,102,0
"9,037",13709,1156,,1,3440,1
"9,038",10311,1162,368.5,1,1713,0
"9,039",46124,1146,362.5,1,4050,0
"9,040",671,1424,423.5,1,4485,0
"9,041",22586,1068,441.5,1,1537,0
"9,042",22801,1392,424.5,5,3002,0
"9,043",2530,1262,430.5,1,2206,0
"9,044",46139,1154,374,1,3496,0
"9,045",12113,1450,427,1,2409,0
"9,046",22884,964,465,5,3008,0
"9,047",40361,1154,321.5,5,2468,1
"9,048",3838,1002,,1,4865,0
"9,049",42331,1176,431.5,1,3640,0
"9,050",33310,938,156.5,3,2520,1
"9,051",20550,1430,403.5,1,4528,0
"9,052",32431,1106,389.5,1,716,0
"9,053",27643,1154,307.5,5,3540,0
"9,054",2322,1106,362.5,3,2807,0
"9,055",19786,1106,,1,3211,0
"9,056",24605,1178,348,3,928,0
"9,057",41152,1092,329.5,15,1352,1
"9,058",30234,1166,387,1,2711,0
"9,059",12913,1078,283,1,3322,0
"9,060",37662,1268,355.5,9,4498,0
"9,061",43185,1106,,1,3330,1
"9,062",17102,1106,288.5,1,2725,0
"9,063",2467,886,357,5,1690,1
"9,064",10762,1416,485.5,1,4958,0
"9,065",20731,1106,447,3,1775,0
"9,066",29561,1186,379.5,1,1611,0
"9,067",27307,1090,256.5,19,1941,0
"9,068",6835,1108,289,11,1704,1
"9,069",34948,916,390.5,7,3440,0
"9,070",5345,1180,382.5,1,2981,0
"9,071",15513,1314,414.5,3,2849,0
"9,072",48138,1106,,1,4775,0
"9,073",37956,1106,398.5,1,286,0
"9,074",42743,926,347,1,1846,0
"9,075",25354,1254,330.5,1,1298,0
"9,076",7269,740,277,21,3018,1
"9,077",12585,950,324.5,17,4485,0
"9,078",18688,1106,399,1,4106,0
"9,079",26726,1248,452.5,1,3078,0
"9,080",21534,1334,364.5,1,4167,0
"9,081",36684,1188,376,1,942,0
"9,082",13228,1136,418.5,1,2196,0
"9,083",40210,1308,422,1,1095,0
"9,084",9107,1172,303.5,5,154,0
"9,085",1402,1230,443.5,1,3411,0
"9,086",47375,1106,400.5,1,763,1
"9,087",16883,1318,239,3,3407,0
"9,088",220,1306,309.5,3,186,0
"9,089",49282,930,151,11,1676,0
"9,090",23941,1100,452.5,1,1783,0
"9,091",20374,1280,395,1,891,0
"9,092",15646,1168,356,1,2969,0
"9,093",45024,1106,424.5,1,1292,0
"9,094",44141,1106,,19,832,1
"9,095",21932,1092,328,9,3964,0
"9,096",997,1070,432,1,3718,1
"9,097",48511,1166,428.5,5,3075,0
"9,098",6026,1106,467.5,1,4293,0
"9,099",3720,1262,436.5,3,1298,0
"9,100",6979,1030,362.5,5,1471,0
"9,101",9631,876,371,5,2181,0
"9,102",40472,1414,,1,4111,0
"9,103",35584,1036,316,11,1824,1
"9,104",3650,1244,324,1,511,0
"9,105",24553,1124,261.5,1,3522,0
"9,106",4583,982,408,1,4413,0
"9,107",36117,850,362.5,9,88,1
"9,108",47052,1300,,1,4819,0
"9,109",30527,1328,353,5,1612,0
"9,110",25534,1046,461,1,1920,0
"9,111",32283,1006,323.5,7,572,1
"9,112",29792,1256,383,1,3596,0
"9,113",44510,1360,410,3,3132,0
"9,114",9539,1406,307.5,1,3735,0
"9,115",10717,1292,452.5,1,3372,0
"9,116",5988,1190,439,1,2241,0
"9,117",29924,1240,332.5,1,2834,0
"9,118",19570,1106,,3,588,0
"9,119",4050,1350,,3,2425,0
"9,120",47986,1156,,1,237,0
"9,121",19857,766,254,5,3627,0
"9,122",33623,1106,221,1,2771,0
"9,123",22785,1106,406,1,3459,0
"9,124",42150,1008,,1,2686,1
"9,125",2743,780,348,1,3341,0
"9,126",4892,1204,374,1,3467,0
"9,127",31991,1124,304,5,1891,0
"9,128",37360,1088,301.5,7,4274,1
"9,129",43586,1006,397,3,4492,0
"9,130",36551,1352,453,3,4288,0
"9,131",14428,856,383,5,3663,1
"9,132",18540,1268,298.5,7,2169,0
"9,133",25861,942,393,13,3974,0
"9,134",39704,1212,385.5,1,4129,0
"9,135",47369,970,285,1,871,0
"9,136",21852,1128,364,3,4634,0
"9,137",9774,952,243,5,1426,0
"9,138",17585,1028,409,1,3478,0
"9,139",21797,1106,423,1,4311,1
"9,140",37460,1014,380.5,5,2460,0
"9,141",16336,1106,430.5,1,342,0
"9,142",25429,1106,,1,396,0
"9,143",14354,1008,307.5,5,1698,1
"9,144",7818,1450,,1,992,0
"9,145",8510,1052,310,7,4606,0
"9,146",6315,1110,304,5,576,1
"9,147",14587,1086,,1,4240,0
"9,148",5848,1318,400.5,3,2341,0
"9,149",16674,1230,387.5,3,2218,0
"9,150",48078,1416,444,3,3240,0
"9,151",19825,1298,382,5,1827,0
"9,152",45097,1176,369.5,1,163,1
"9,153",21836,1106,,1,2593,0
"9,154",11148,1178,,1,4895,0
"9,155",27921,1036,309,1,3162,0
"9,156",47993,1450,477,1,4085,0
"9,157",42308,1106,,1,3962,1
"9,158",12347,1106,,1,2194,0
"9,159",49988,1358,411.5,1,3843,0
"9,160",49025,1168,,1,4222,0
"9,161",18997,1030,356,3,2256,1
"9,162",35118,1352,459.5,3,3710,0
"9,163",21843,1274,286,1,4099,0
"9,164",41944,1012,153.5,9,3210,1
"9,165",26333,864,,3,3058,1
"9,166",18587,1016,428,5,4499,0
"9,167",28438,1026,245,3,1257,1
"9,168",15118,1106,357,1,266,0
"9,169",10222,1048,380.5,1,828,0
"9,170",33379,1012,382,9,995,1
"9,171",37870,980,238.5,5,2659,0
"9,172",6476,1192,473,1,26,0
"9,173",44804,1106,475.5,3,2776,0
"9,174",17708,1268,404,1,782,0
"9,175",35424,1212,333,1,3720,0
"9,176",35352,1086,303.5,13,118,0
"9,177",27715,1326,383,3,4776,0
"9,178",10035,1264,406,3,4757,0
"9,179",40468,1106,,1,799,0
"9,180",39406,1140,262,3,2399,1
"9,181",5076,856,235.5,15,927,0
"9,182",41190,1450,475.5,1,862,0
"9,183",44002,1106,,1,584,0
"9,184",39049,848,,3,3681,1
"9,185",7057,1210,441.5,3,1803,0
"9,186",29507,1060,,7,3595,1
"9,187",16145,940,171,7,1253,0
"9,188",21479,1106,332,3,1144,0
"9,189",45042,1396,475.5,3,3678,0
"9,190",10136,980,383.5,1,2164,1
"9,191",3061,1066,239,3,3908,0
"9,192",34089,1306,425,3,2722,0
"9,193",2899,1122,328,5,4681,0
"9,194",22577,1302,400.5,1,2043,0
"9,195",18336,1450,,1,3588,0
"9,196",49686,1276,352.5,3,367,0
"9,197",21992,856,404,9,2480,0
"9,198",29168,1060,343,1,2035,1
"9,199",15941,1106,,1,4539,0
"9,200",13317,1106,,1,4132,0
"9,201",40692,1106,,1,650,0
"9,202",39703,1112,423,9,1368,0
"9,203",25055,1274,386,3,928,0
"9,204",17343,1106,482.5,1,2907,0
"9,205",29702,1082,332.5,3,1219,0
"9,206",16218,1084,327,1,3683,0
"9,207",9993,1342,,5,1647,0
"9,208",43091,1368,432,1,4152,0
"9,209",19338,1244,233,1,4237,0
"9,210",16150,1242,,3,3884,0
"9,211",4240,974,419,3,412,0
"9,212",37109,1106,362.5,1,2084,0
"9,213",24300,1034,,9,3098,0
"9,214",4765,1106,482.5,1,2834,0
"9,215",48344,830,248.5,5,1943,0
"9,216",20316,1298,353.5,1,3265,0
"9,217",32012,1106,,1,1827,0
"9,218",31225,1274,406,1,117,0
"9,219",8333,1316,377,5,4234,0
"9,220",41074,1106,275,1,2647,0
"9,221",8010,1092,372.5,11,317,0
"9,222",20379,1106,411,3,1751,0
"9,223",950,978,395.5,3,495,0
"9,224",20708,1150,462,3,3614,0
"9,225",40734,1106,482.5,1,3277,0
"9,226",35386,1252,389,3,4216,1
"9,227",16215,1258,387,3,215,1
"9,228",49007,1106,431,1,4977,0
"9,229",27951,1168,417,1,740,0
"9,230",15559,820,,1,3249,0
"9,231",9470,1316,437.5,1,2709,0
"9,232",43146,1126,473,3,4284,0
"9,233",41988,1156,462,3,4797,0
"9,234",10511,1334,,1,3723,0
"9,235",34866,1106,,3,2173,0
"9,236",41423,1208,398.5,5,135,0
"9,237",20197,1340,385.5,1,93,0
"9,238",9914,1176,372,1,1843,0
"9,239",22451,1106,420,1,1614,1
"9,240",23901,988,432.5,1,3904,0
"9,241",21791,1094,439,3,2876,0
"9,242",49092,744,254.5,1,2625,0
"9,243",41874,1030,281.5,1,4841,0
"9,244",31569,1214,,1,1879,0
"9,245",34948,1106,,1,856,0
"9,246",19414,916,267,1,640,0
"9,247",13163,1288,449,1,506,0
"9,248",4561,1068,304.5,1,2471,1
"9,249",35893,776,339,7,4138,0
"9,250",23129,1350,382.5,7,4524,0
"9,251",19302,1102,409.5,1,3874,0
"9,252",4669,1148,417,1,4819,0
"9,253",15022,1106,406,1,2826,0
"9,254",24091,1066,306.5,3,3132,0
"9,255",17834,1356,410,1,2210,0
"9,256",30128,1034,251.5,1,1594,0
"9,257",30533,898,324.5,1,4528,0
"9,258",31202,1076,464,1,520,0
"9,259",28735,1062,361.5,1,3774,1
"9,260",49440,1126,455,1,2777,0
"9,261",24132,1406,348,1,3154,0
"9,262",8903,1172,360,11,1514,1
"9,263",20262,1308,424.5,1,2152,0
"9,264",37461,1210,286,5,549,0
"9,265",26415,1048,349,1,1088,0
"9,266",42244,940,283.5,1,3238,1
"9,267",9492,1146,,1,2408,0
"9,268",31502,998,362.5,1,3998,1
"9,269",47053,976,400,15,1414,0
"9,270",19862,1118,268.5,3,844,0
"9,271",2188,1182,435,1,2734,0
"9,272",42104,914,203.5,3,4528,0
"9,273",31926,1118,328,1,776,0
"9,274",21410,1110,409,3,3706,0
"9,275",28490,1414,427,1,738,0
"9,276",20490,1050,373,1,954,0
"9,277",39763,1092,423.5,5,457,1
"9,278",3985,912,348,1,3220,0
"9,279",44441,1408,359,1,2396,0
"9,280",15467,1240,411.5,1,3933,0
"9,281",18746,972,289,1,3658,0
"9,282",39592,1214,333,1,1060,0
"9,283",22501,1232,424.5,1,3971,0
"9,284",33290,1304,485.5,1,3222,1
"9,285",340,1132,428,1,3635,0
"9,286",21127,1414,451,1,2149,0
"9,287",49027,1306,435.5,1,268,0
"9,288",33052,1106,353,1,2698,0
"9,289",20244,1106,,5,2774,0
"9,290",26114,1278,465,1,4285,0
"9,291",33158,1106,,1,1401,0
"9,292",15043,904,266.5,7,1442,0
"9,293",7414,946,414,1,2814,0
"9,294",44795,1120,365,3,3788,0
"9,295",6516,1160,273,1,1235,0
"9,296",25980,1324,469.5,1,4957,0
"9,297",7794,1116,357,1,442,0
"9,298",46225,1130,284,1,371,0
"9,299",7511,1106,,1,4483,0
"9,300",2310,1440,437,3,485,0
"9,301",3285,1106,209,1,4088,0
"9,302",35607,1158,461.5,1,286,0
"9,303",42071,1420,341,1,891,0
"9,304",4454,1226,420.5,1,352,0
"9,305",35616,1298,456,1,2440,0
"9,306",11670,1176,371.5,3,2813,0
"9,307",911,994,307,3,507,0
"9,308",30499,946,377.5,1,3383,1
"9,309",35619,1156,,1,4679,0
"9,310",44492,1394,,1,2257,0
"9,311",34640,1100,,1,4075,0
"9,312",19072,1056,291.5,1,1461,0
"9,313",17575,1240,451,1,3695,0
"9,314",17958,1148,419,1,4727,0
"9,315",33420,1238,362.5,1,1545,0
"9,316",44375,1010,353,1,3458,1
"9,317",23332,1106,,5,1473,1
"9,318",25663,1118,402.5,3,4256,1
"9,319",18630,1064,308,5,1787,0
"9,320",40824,1112,398,3,118,0
"9,321",27328,1068,307.5,3,405,0
"9,322",2438,1076,,3,4933,1
"9,323",1661,1058,371,7,1802,0
"9,324",7381,1098,280,1,1171,0
"9,325",12133,1186,452.5,5,1017,0
"9,326",8923,1190,262,5,4259,1
"9,327",11032,1126,374,1,2581,0
"9,328",10596,1044,357.5,3,2798,0
"9,329",783,1120,296.5,3,808,0
"9,330",36075,1004,328,5,1340,0
"9,331",27107,1024,326,7,3495,0
"9,332",33755,856,341,13,4550,0
"9,333",28729,1106,415,1,183,0
"9,334",49154,872,279.5,11,2311,1
"9,335",43766,1164,407.5,5,1227,0
"9,336",19405,1106,452.5,1,4874,0
"9,337",41546,1106,301,1,2525,1
"9,338",20690,908,360,3,4192,0
"9,339",32855,690,226.5,5,2378,1
"9,340",28907,1098,239,3,3178,0
"9,341",33832,1106,361.5,1,3715,1
"9,342",36457,1106,,1,508,1
"9,343",13206,942,274.5,17,359,1
"9,344",47918,1080,346.5,13,1598,1
"9,345",33771,934,283,5,841,0
"9,346",49845,1106,,1,3848,0
"9,347",9549,1194,383,1,1591,0
"9,348",35998,782,251.5,21,2137,1
"9,349",27012,838,325,1,4097,1
"9,350",34894,1106,,7,2572,0
"9,351",28861,764,286.5,7,4274,0
"9,352",42566,1088,399,7,333,0
"9,353",21341,1104,286.5,3,134,1
"9,354",37652,1186,388,3,2483,0
"9,355",44267,1164,,3,2914,1
"9,356",2689,986,257,5,2938,0
"9,357",42381,1066,380.5,1,510,0
"9,358",3165,1046,328,19,4596,0
"9,359",29358,1364,307.5,3,4304,0
"9,360",3535,1046,280.5,5,27,0
"9,361",6199,1370,385.5,5,1800,0
"9,362",17851,1292,419,1,4732,0
"9,363",7698,1218,381,5,3899,0
"9,364",4961,1074,360,1,3215,0
"9,365",4110,1010,229,1,4515,1
"9,366",21544,1366,332.5,5,3391,0
"9,367",23196,1232,406,3,1711,0
"9,368",7054,998,283.5,1,1082,1
"9,369",13187,1088,308.5,1,1807,0
"9,370",35100,1034,287,1,1495,0
"9,371",11659,1212,473,3,309,0
"9,372",35555,1094,383,5,1565,1
"9,373",35481,1450,,1,670,0
"9,374",28680,1030,225.5,1,1301,1
"9,375",29267,1136,,3,4100,0
"9,376",3313,1412,466,1,4022,0
"9,377",30763,902,282.5,1,2284,0
"9,378",27641,1090,,1,1556,0
"9,379",29328,1160,438.5,1,2005,1
"9,380",25536,826,,3,2809,0
"9,381",17250,1284,307.5,1,410,0
"9,382",40683,1168,359,9,759,0
"9,383",45068,1128,358.5,3,371,0
"9,384",36967,1320,377.5,1,1596,0
"9,385",5476,1220,328,3,539,0
"9,386",30393,1256,366,1,1547,0
"9,387",8601,1106,,1,3917,0
"9,388",46879,1204,,1,677,0
"9,389",25787,828,359.5,7,1861,1
"9,390",48387,886,303.5,3,4556,0
"9,391",13458,1106,,1,1668,0
"9,392",11944,1218,,1,2987,0
"9,393",4058,1106,,1,911,1
"9,394",35640,1252,417,1,738,1
"9,395",35730,1382,419,1,1029,0
"9,396",4300,1050,450,9,3502,0
"9,397",18007,1306,383,11,270,0
"9,398",24517,1450,452.5,1,4522,0
"9,399",21340,1106,,3,2331,0
"9,400",36547,1162,430,1,2819,0
"9,401",43695,994,404,3,4607,0
"9,402",12352,1100,365,1,2869,0
"9,403",46735,1094,402.5,1,733,0
"9,404",48935,1338,431.5,1,4534,0
"9,405",35434,1352,430.5,5,1229,0
"9,406",1825,1154,,1,3959,0
"9,407",4048,1166,360,5,3640,0
"9,408",48517,1190,394.5,5,2540,0
"9,409",34682,1106,310,1,1577,0
"9,410",23996,1122,373,3,3101,0
"9,411",3412,1314,383,1,3830,0
"9,412",21916,1218,406,1,2771,0
"9,413",21369,1310,358.5,3,860,0
"9,414",37769,1242,385.5,1,594,0
"9,415",45619,1038,318.5,3,88,0
"9,416",36037,1106,,1,4245,0
"9,417",3690,1316,,1,87,0
"9,418",16957,882,,5,4507,0
"9,419",33767,1200,437.5,3,1831,0
"9,420",13730,1292,307.5,1,3376,0
"9,421",49510,1426,436.5,3,277,0
"9,422",9595,1158,434.5,1,4702,0
"9,423",11831,1056,279.5,3,1660,0
"9,424",39134,1106,,1,160,0
"9,425",21305,1106,,1,4178,1
"9,426",19344,1106,,1,4894,0
"9,427",12128,1162,441.5,3,1689,0
"9,428",15730,1106,362.5,3,4158,0
"9,429",32637,1106,335.5,1,3856,1
"9,430",10756,1106,475.5,1,174,0
"9,431",14093,1388,452.5,1,4058,0
"9,432",2269,1240,431.5,5,2364,1
"9,433",14353,1132,404,7,4627,0
"9,434",33816,1226,416.5,1,1842,0
"9,435",46702,1362,503,1,4062,0
"9,436",431,1106,380,3,4206,0
"9,437",48848,1274,379.5,3,3849,0
"9,438",49470,1164,461.5,1,3316,0
"9,439",46643,1068,479.5,13,68,1
"9,440",14239,1020,385.5,21,4196,0
"9,441",8827,1254,424.5,1,2060,0
"9,442",19679,1106,,1,3019,1
"9,443",34786,1106,,1,2772,0
"9,444",48017,1296,383,1,3945,0
"9,445",35989,1224,465,5,2989,0
"9,446",23518,1106,422,3,3999,0
"9,447",29201,1240,462,3,4244,0
"9,448",8830,1186,369,1,1525,0
"9,449",17968,1168,359,3,4472,0
"9,450",34188,1106,332.5,3,2377,0
"9,451",5899,1070,259,9,1838,0
"9,452",35529,1404,438.5,1,4320,0
"9,453",16527,1122,325,3,3468,1
"9,454",49843,1228,407.5,1,1818,0
"9,455",10755,1266,482.5,3,1136,0
"9,456",1951,1080,449,1,1456,0
"9,457",26352,1170,326.5,3,911,0
"9,458",2595,1082,406,1,724,0
"9,459",17686,1106,,1,3276,0
"9,460",48287,1316,401.5,1,1747,0
"9,461",33681,1408,402.5,7,4202,0
"9,462",46975,1106,,1,852,1
"9,463",38973,1106,411.5,1,3293,0
"9,464",34652,1194,444,1,3837,0
"9,465",35777,1106,482.5,1,75,0
"9,466",24993,1060,452.5,3,4858,1
"9,467",21385,1106,,1,2918,0
"9,468",171,926,,9,1299,0
"9,469",13471,1206,304.5,5,2043,1
"9,470",32043,1106,,15,1004,1
"9,471",33896,1138,396.5,1,589,0
"9,472",26290,1066,383,9,2952,0
"9,473",14422,1106,289,41,1177,1
"9,474",22544,1106,,1,178,0
"9,475",42030,1060,378,1,2899,0
"9,476",36033,1106,,1,2596,0
"9,477",35856,1126,374,3,2215,0
"9,478",46854,1084,411.5,1,2266,0
"9,479",31119,1318,415.5,3,1562,1
"9,480",40960,1106,,1,577,0
"9,481",21297,1186,369.5,3,2103,0
"9,482",27139,1268,427,1,4694,0
"9,483",28826,1118,394.5,5,4919,0
"9,484",45183,1330,424.5,1,3623,0
"9,485",8555,1178,451,1,413,0
"9,486",12493,1114,377.5,1,619,0
"9,487",25965,1046,328,7,3030,1
"9,488",44479,1032,303,1,1646,0
"9,489",27586,1016,188,7,262,1
"9,490",28191,1286,454.5,1,535,0
"9,491",13279,1050,355.5,3,1595,0
"9,492",14399,1064,,1,4864,0
"9,493",16134,1106,,5,1876,1
"9,494",2393,898,280,3,2718,0
"9,495",23645,1106,410,3,2122,0
"9,496",2672,1106,461.5,1,1834,1
"9,497",36973,982,304.5,3,291,0
"9,498",21936,1048,402,1,1620,0
"9,499",19763,1252,,1,700,1
"9,500",19149,1328,379.5,1,3963,0
